moa,test_statistic.t,p_value
"FLT3 INHIBITOR, KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, RAF INHIBITOR, RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR",-1.08917851758058,0.286281853731489
"NITRIC OXIDE DONOR, POTASSIUM CHANNEL ACTIVATOR",-1.08832841781598,0.282171832659913
D-AMINO ACID OXIDASE INHIBITOR,-1.08724498399658,0.285953547536073
CHITIN INHIBITOR,-1.08570227374225,0.284396630976716
BCRP INHIBITOR,-1.08074282721964,0.284441396348345
"FLT3 INHIBITOR, JAK INHIBITOR",-1.07651487626349,0.285171509220961
CARBOXAMIDE ANTIEPILEPTIC,-1.07362593957124,0.288807256021228
INSULIN SECRETAGOGUE,-1.07226782609368,0.284868371311496
INOSINE MONOPHOSPHATE DEHYDROGENASE INHIBITOR,-1.06443830926567,0.28940597510322
"ANDROGEN BIOSYNTHESIS INHIBITOR, ANDROGEN RECEPTOR ANTAGONIST, CYTOCHROME P450 INHIBITOR",-1.06146605481456,0.295956380134747
CALCIUM CHANNEL MODULATOR,-1.06032617683461,0.292354349759536
GABA RECEPTOR NEGATIVE ALLOSTERIC MODULATOR,-1.04852549583139,0.300667317796822
BACTERIAL ANTIFOLATE,-1.04647439834506,0.295930719755281
"GLYCINE TRANSPORTER INHIBITOR, GLYT-1 INHIBITOR",-1.04195651233698,0.305114217382288
"ESTROGEN RECEPTOR ANTAGONIST, SELECTIVE ESTROGEN RECEPTOR MODULATOR (SERM)",-1.03718294762554,0.302052327662085
HYDROXYPHENYLPYRUVATE DIOXYGENASE INHIBITOR,-1.03448875480139,0.308785228709605
CANNABINOID RECEPTOR MODULATOR,-1.02921127027235,0.306592507939596
TRACE AMINE ASSOCIATED RECEPTOR AGONIST,-1.02907074771746,0.305639111921178
"DOPAMINE RECEPTOR ANTAGONIST, SEROTONIN RECEPTOR ANTAGONIST",-1.02847900138084,0.304016421321317
"EGFR INHIBITOR, SRC INHIBITOR",-1.02353124189119,0.311510520398766
CALMODULIN ANTAGONIST,-1.02341670018346,0.308217988642412
NEUROPILIN RECEPTOR ANTAGONIST,-1.02281516958125,0.311627230744366
"NOREPINEPHRINE REPUTAKE INHIBITOR, SEROTONIN REUPTAKE INHIBITOR",-1.02172948586257,0.312659653576126
"FGFR INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, VEGFR INHIBITOR",-1.02017032459341,0.310558446432429
BACTERIAL 50S RIBOSOMAL SUBUNIT INHIBITOR,-1.02008215664725,0.308061857169005
ANTIARRHYTHMIC MEDICATION,-1.01939212033538,0.315980012826114
CFTR CHANNEL AGONIST,-1.01595845459397,0.312973382104011
TUMOR NECROSIS FACTOR RECEPTOR ANTAGONIST,-1.01093297774783,0.317329226197302
"ADENOSINE RECEPTOR AGONIST, CAMP STIMULANT",-1.00540670902049,0.318094255560892
"ATPASE INHIBITOR, NFKB PATHWAY INHIBITOR, STAT INHIBITOR",-1.00360514187576,0.320778380045106
"ACTIN RELATED PROTEIN INHIBITOR, NEURAL WISKOTT-ALDRICH SYNDROME PROTEIN INHIBITOR",-1.00323504113573,0.321642336960426
MEMBRANE PERMEABILITY INHIBITOR,-1.00142760545064,0.318191221858575
POLAR AUXIN TRANSPORT INHIBITOR,-1.00139990899307,0.323295426045376
MONOAMINE OXIDASE INHIBITOR,-0.998180456977383,0.318427287806732
BACTERIAL DNA GYRASE INHIBITOR,-0.9979271577921,0.318462573711617
SEROTONIN RECEPTOR ANTAGONIST,-0.997746045373597,0.318483511974438
CYCLOPHILIN INHIBITOR,-0.996786629764149,0.321995661969593
TRANSTHYRETIN AMYLOID INHIBITOR,-0.996713800413273,0.325073422005034
CELL SPLICING INHIBITOR,-0.992359951078884,0.326645446260818
POTASSIUM CHANNEL BLOCKER,-0.986628003258165,0.324060616695186
IMMUNOSTIMULANT,-0.974303854028177,0.330554405122668
GLUTAMATE RECEPTOR MODULATOR,-0.97328371361788,0.331025389626468
"KINESIN INHIBITOR, KINESIN-LIKE SPINDLE PROTEIN INHIBITOR",-0.972964900650091,0.336067483817413
"CYTOKINE PRODUCTION INHIBITOR, NFKB PATHWAY INHIBITOR, TP53 ACTIVATOR",-0.969156854748076,0.338843864227593
NITRIFICATION INHIBITOR,-0.965484521220684,0.340957249478358
FAAH ACTIVATOR,-0.964554180716728,0.340912340112607
IMIDAZOLINE RECEPTOR AGONIST,-0.964221450427214,0.336777163466678
CALCIUM RELEASE ACTIVATED CHANNEL MODULATOR,-0.962409599097324,0.342060505205313
AP INHIBITOR,-0.954219077342313,0.342812056518064
GUANYLATE CYCLASE ACTIVATOR,-0.950731235128324,0.343560658195296
"RETINOID RECEPTOR AGONIST, RETINOID RECEPTOR LIGAND",-0.934470165571049,0.354604648234912
FXR AGONIST,-0.93288492559812,0.35182092648102
"ANDROGEN RECEPTOR ANTAGONIST, ANTI-INFLAMMATORY AGENT",-0.932016844053113,0.360410816363692
QUORUM SENSING SIGNALING INHIBITOR,-0.927129444367881,0.360797254766572
MAPK-INTERACTING KINASE INHIBITOR,-0.918510143577456,0.359804484186665
"HEPATOCYTE GROWTH FACTOR RECEPTOR INHIBITOR, TYROSINE KINASE INHIBITOR",-0.913996362898637,0.3680045837049
IMIDAZOLINE RECEPTOR ANTAGONIST,-0.90666196756389,0.370437451075543
COMPLEMENT INHIBITOR,-0.906148752067683,0.369745662485294
INDICATOR DYE,-0.905199240405293,0.370138753337117
HYPERCALCAEMIC AGENT,-0.904209140094645,0.371271920494337
SELECTIVE SEROTONIN REUPTAKE INHIBITOR (SSRI),-0.904166440998284,0.366331625951076
ATP-SENSITIVE POTASSIUM CHANNEL INHIBITOR,-0.899305568464405,0.370981284712405
CADHERIN ANTAGONIST,-0.895644636728788,0.375977962139918
PROTEASE INHIBITOR,-0.893805381032525,0.374382062803643
DIRECT SUBSTITUTION CATALYST,-0.887367858681639,0.380049786715856
"GAP JUNCTION MODULATOR, NITRIC OXIDE PRODUCTION INHIBITOR",-0.871311516974117,0.39001482124703
DNA METHYLTRANSFERASE INHIBITOR,-0.862652552320314,0.389056910601246
BONE RESORPTION INHIBITOR,-0.86009889137778,0.390280492932289
PKC ACTIVATOR,-0.856689408105443,0.393113565344962
CEREBLON MODULATOR,-0.855994486683761,0.397030339291888
OXOEICOSANOID RECEPTOR MODULATOR,-0.851944835356815,0.402442524770609
COAGULATION FACTOR INHIBITOR,-0.851853926464933,0.39506526861452
CARBAMOYL PHOSPHATE SYNTHASE ACTIVATOR,-0.850722412580626,0.400443417284767
PREGNANE X RECEPTOR AGONIST,-0.850324947224755,0.400401336370528
"DOPAMINE REUPTAKE INHIBITOR, DOPAMINE UPTAKE INHIBITOR, GLUTAMATE INHIBITOR, MONOAMINE OXIDASE INHIBITOR",-0.84791726935965706,0.401947618397606
"APOPTOSIS STIMULANT, STAT INHIBITOR",-0.842265337519162,0.404160964857964
ADRENERGIC INHIBITOR,-0.841346179625459,0.401756251052915
LIPASE INHIBITOR,-0.839337121838579,0.404116504945583
"OPIOID RECEPTOR AGONIST, OPIOID RECEPTOR ANTAGONIST",-0.838096147192054,0.404261156140884
LYSYL OXIDASE INHIBITOR,-0.837271141861732,0.40953401344741
"DNA SYNTHESIS INHIBITOR, RNA SYNTHESIS INHIBITOR",-0.834015017079254,0.408641022921021
UBIQUITIN C-TERMINAL HYDROLASE INHIBITOR,-0.833059064588397,0.407520032726528
SERUM/GLUCOCORTICOID REGULATED KINASE INHIBITOR,-0.8329116341177,0.410738558743469
PENICILLIN BINDING PROTEIN INHIBITOR,-0.832470034011901,0.406296498253682
TYROSINASE INHIBITOR,-0.826947396313322,0.410142871621896
"HSP ANTAGONIST, HSP INHIBITOR",-0.820632497658162,0.416779822639977
ISOCITRATE LYASE SUBSTRATE,-0.819475540022539,0.416614070022365
NFKB PATHWAY MODULATOR,-0.817784052605699,0.419277956511523
"CYCLOOXYGENASE INHIBITOR, PLATELET AGGREGATION INHIBITOR, THROMBOXANE SYNTHASE INHIBITOR",-0.813870019721792,0.422924789124851
ANDROGEN RECEPTOR AGONIST,-0.812785827975599,0.416930171930056
"DOPAMINE UPTAKE INHIBITOR, SEROTONIN REUPTAKE INHIBITOR",-0.809744109991494,0.424208831367196
"ADENOSINE RECEPTOR ANTAGONIST, HEMOGLOBIN ANTAGONIST",-0.806865481923281,0.424974636469963
"DOPAMINE REUPTAKE INHIBITOR, DOPAMINE UPTAKE INHIBITOR, NORADRENALINE UPTAKE INHIBITOR",-0.803498324145738,0.426631866776089
"ANTIFIBRINOLYTIC, PLASMINOGEN ACTIVATOR INHIBITOR",-0.80270786390354,0.426666185659871
EUKARYOTIC TRANSLATION ELONGATION FACTOR 2 INHIBITOR,-0.800479832485456,0.430802856403201
"AKT INHIBITOR, DIFFERENTIATION INDUCER, NFKB PATHWAY INHIBITOR",-0.792787064891625,0.431745850896485
GABA RECEPTOR POSITIVE ALLOSTERIC MODULATOR,-0.791426267531317,0.433627804979697
"APOPTOSIS STIMULANT, FARNESYLTRANSFERASE INHIBITOR",-0.789353648203875,0.434213136013165
"ADRENERGIC RECEPTOR ANTAGONIST, SEROTONIN RECEPTOR ANTAGONIST",-0.786480271199707,0.432790979776974
KAINATE RECEPTOR AGONIST,-0.78574644106297,0.438189772000373
IMMUNE RESPONSE MODULATOR,-0.782238965105134,0.437873598162027
"BETA CATENIN INHIBITOR, WNT SIGNALING INHIBITOR",-0.778352507630264,0.440211427950519
LIPOPROTEIN ANTAGONIST,-0.777761565676775,0.44090898499092
NEPRILYSIN INHIBITOR,-0.775131502906581,0.43999454178585
RADIOPAQUE MEDIUM,-0.773656043217125,0.439434459077534
CLK INHIBITOR,-0.772597902129564,0.442052066560293
SODIUM/HYDROGEN EXCHANGER INHIBITOR,-0.770793465917402,0.441974393597023
NEUTROPHIL SUPEROXIDE PRODUCTION,-0.769484652301961,0.447117853100399
GROWTH HORMONE SECRETAGOGUE RECEPTOR INVERSE AGONIST,-0.767619923403137,0.446654837463971
ADRENERGIC RECEPTOR LIGAND,-0.762571877462583,0.448116908300893
PROGESTERONE RECEPTOR AGONIST,-0.76178453056916,0.446399685041898
PHENYLALANINE 4-HYDROXYLASE STIMULANT,-0.755455192011312,0.454623878108109
STRUCTURAL GLYCOPROTEIN ANTAGONIST,-0.751309837713172,0.456982094828894
OXIDIZING AGENT,-0.743111337641835,0.459527597364725
"CYCLOOXYGENASE INHIBITOR, PROSTANOID RECEPTOR AGONIST",-0.739058584442589,0.463402364745192
BACTERIAL DNA INHIBITOR,-0.737325402308566,0.46139004414106
ANTICESTODAL AGENT,-0.734979734114161,0.467566585118159
"DNA DIRECTED DNA POLYMERASE INHIBITOR, THYMIDYLATE SYNTHASE INHIBITOR",-0.731612916632725,0.466582245043442
HIV PROTEASE INHIBITOR,-0.731060852928537,0.465082331549318
S100A9 INHIBITOR,-0.730461950813684,0.470463748165617
BRUTON'S TYROSINE KINASE (BTK) INHIBITOR,-0.729951600270527,0.465661999192412
"COLLAPSIN RESPONSE MEDIATOR PROTEIN INHIBITOR, COLLAPSIN RESPONSE MEDIATOR PROTEIN STIMULANT, SODIUM CHANNEL BLOCKER",-0.728338629658423,0.46967586578808
TRIPEPTIDYL PEPTIDASE INHIBITOR,-0.72790426599073,0.470426533905508
TROPONIN ACTIVATOR,-0.72439395574,0.472926449887356
"BCR-ABL KINASE INHIBITOR, FLT3 INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR",-0.723983138174796,0.473906535671298
"HIV INTEGRASE INHIBITOR, NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITOR",-0.721806292826262,0.473914414423395
RNA SPLICING INHIBITOR,-0.721755382867447,0.475745704863643
APOLIPOPROTEIN EXPRESSION ENHANCER,-0.721096630438319,0.476468886209336
THROMBOXANE RECEPTOR ANTAGONIST,-0.720493500966347,0.472180237497277
"MELATONIN RECEPTOR AGONIST, SEROTONIN RECEPTOR ANTAGONIST",-0.71965946064334,0.475335441710465
PET RADIOTRACER,-0.718577884198615,0.474514550155548
CYTOCHROME P450 ACTIVATOR,-0.718134694753729,0.474847413845805
PROTAC,-0.70517043727496,0.484211348130553
MYELOPEROXIDASE INHIBITOR,-0.703404320370849,0.484158878277355
C-MYC INHIBITOR,-0.70163183903814,0.486606735383892
"ABL KINASE INHIBITOR, EGFR INHIBITOR, FLT3 INHIBITOR",-0.697921028521225,0.490170849299837
HIV CAPSID ASSEMBLY INHIBITOR,-0.696448958758214,0.489578739099444
TYROSINE KINASE RECEPTOR INHIBITOR,-0.691675673971679,0.494127174572177
GEF INHIBITOR,-0.685095948174755,0.499091641984097
RAL GTPASE INHIBITOR,-0.684563088624469,0.496966514061772
PSYCHOACTIVE DRUG,-0.683092305996437,0.495464246602811
DIHYDROFOLATE REDUCTASE INHIBITOR,-0.682122982696842,0.495435150189244
NFKB PATHWAY INHIBITOR,-0.66892322432528,0.503702186099038
SERINE ARGININE PROTEIN KINASE INHIBITOR,-0.668864940234742,0.508032079798424
NOCICEPTIN/ORPHANIN FQ RECEPTOR ANTAGONIST,-0.668815389708955,0.505646228244643
"FUNGAL 1,3-BETA-D-GLUCAN SYNTHASE INHIBITOR",-0.664982617290748,0.507377548244573
P GLYCOPROTEIN INHIBITOR,-0.66272340690515,0.507984132395078
"ADRENERGIC RECEPTOR ANTAGONIST, MONOAMINE REUPTAKE INHIBITOR",-0.655762751907731,0.516183650203645
"CYTOCHROME P450 INHIBITOR, HMGCR INHIBITOR",-0.653866300422573,0.517256746412662
"DIHYDROOROTATE DEHYDROGENASE INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR",-0.652456787087154,0.517366000089843
ADIPONECTIN RECEPTOR AGONIST,-0.652087693023992,0.518427718483943
"NFKB PATHWAY INHIBITOR, PROTEASOME INHIBITOR",-0.652047774513984,0.518127382392671
CALCIUM CHANNEL ACTIVATOR,-0.650966735494393,0.516127015545928
UBIQUITIN LIGASE TRANSPORT PROMOTER,-0.650121244215907,0.520300608824466
5 ALPHA REDUCTASE INHIBITOR,-0.648994147683522,0.517116681849257
"ANTITUMOR AGENT, UBIQUITIN C-TERMINAL HYDROLASE INHIBITOR",-0.645709044295773,0.52031893813463
DNA REPAIR ENZYME INHIBITOR,-0.643393709288234,0.524272132803535
"RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR",-0.642245443940959,0.52371948076058
HISTAMINE RECEPTOR ANTAGONIST,-0.641627750326645,0.52116027966078
GENE EXPRESSION STIMULANT,-0.640093496569684,0.523980512757326
SODIUM/GLUCOSE COTRANSPORTER INHIBITOR,-0.640024221287701,0.522464905898434
"BETA CATENIN INHIBITOR, PORCUPINE INHIBITOR",-0.639991727046079,0.527143996658911
DELTAF508-CFTR CORRECTORS,-0.639902825381879,0.527146143744793
NADPH INHIBITOR,-0.63932759858348,0.526538682744222
HEDGEHOG PATHWAY MODULATOR,-0.605896940799803,0.548297582470527
"CALCIUM/CALMODULIN DEPENDENT PROTEIN KINASE INHIBITOR, PURINERGIC RECEPTOR ANTAGONIST",-0.605474249898094,0.548093843470123
"ADRENERGIC INHIBITOR, NOREPINEPHRINE REUPTAKE INHIBITOR, SEROTONIN RECEPTOR ANTAGONIST, SEROTONIN REUPTAKE INHIBITOR",-0.603839642478545,0.549834240686439
"MET INHIBITOR, VEGFR INHIBITOR",-0.601269968941334,0.551753090500328
NOREPINEPHRINE REUPTAKE INHIBITOR,-0.598544181453099,0.551301565368369
"CYCLOOXYGENASE INHIBITOR, NFKB PATHWAY INHIBITOR",-0.598393504577511,0.552689796898416
ANGIOTENSIN CONVERTING ENZYME INHIBITOR,-0.597942018084703,0.550022285830542
"DIACYLGLYCEROL KINASE INHIBITOR, PROTEIN KINASE INHIBITOR",-0.595472436691239,0.555771576265028
PROGESTOGEN HORMONE,-0.594906124400406,0.552551342394258
"BONE RESORPTION INHIBITOR, OSTEOCLAST INHIBITOR",-0.594212749519039,0.555364764220717
"DNA ALKYLATING AGENT, DNA SYNTHESIS INHIBITOR",-0.591870561957406,0.555472394535761
BUTYRYLCHOLINESTERASE INHIBITOR,-0.584868500386173,0.561346811424004
"GLYCINE TRANSPORTER 1 INHIBITOR, GLYCINE TRANSPORTER INHIBITOR",-0.58247755344124,0.561436260722667
MYOSIN LIGHT CHAIN KINASE INHIBITOR,-0.58213345368424,0.563251995177936
FAAH INHIBITOR,-0.577847835066884,0.563685768403801
DPRE1 INHIBITOR,-0.576724491319185,0.565971289930251
RNA POLYMERASE INHIBITOR,-0.57287663570587,0.56692474054632
"BENZODIAZEPINE RECEPTOR AGONIST, CHLORIDE CHANNEL AGONIST",-0.569273833346674,0.571603469448616
"CHLORIDE CHANNEL BLOCKER, GABA GATED CHLORIDE CHANNEL BLOCKER",-0.568623493984839,0.573475488804264
DOPAMINE SYNTHESIS INHIBITOR,-0.567887259939426,0.572601387425036
LEUKOTRIENE RECEPTOR ANTAGONIST,-0.567119212273856,0.570863963627322
NEUROTENSIN AGONIST,-0.565706207473844,0.573890388749568
HBV CAPSID ASSEMBLY INHIBITOR,-0.565193970459061,0.574862968794122
FUNGAL ERGOSTEROL INHIBITOR,-0.565059759411823,0.576106757789987
ANTIPSYCHOTIC,-0.558259739893757,0.579902697033905
INTERLEUKIN RECEPTOR AGONIST,-0.554305530408582,0.582824060730442
SIGMA RECEPTOR ANTAGONIST,-0.553205640186318,0.580510575558139
ANTACID,-0.552753245540417,0.581993397086666
ARYL HYDROCARBON RECEPTOR ANTAGONIST,-0.550657415823504,0.583298399013747
NOD1 INHIBITOR,-0.550277602627407,0.58532655859784
CHLORIDE REABSORPTION INHIBITOR,-0.547521637020189,0.587222257349097
"ALDEHYDE DEHYDROGENASE INHIBITOR, DNA METHYLTRANSFERASE INHIBITOR, TRPV AGONIST",-0.54076512214302,0.591855030470771
INHALED ANAESTHETIC,-0.540467906271989,0.591980396376488
ATM KINASE INHIBITOR,-0.536855655436498,0.592029212167621
"LAXATIVE, OSMOSIS STIMULANT",-0.536487997596736,0.595482541712655
CYTIDINE DEAMINASE INHIBITOR,-0.534637010014109,0.594363259607032
DIHYDROPTEROATE SYNTHETASE INHIBITOR,-0.532922131023277,0.595171167390892
NAD PRECURSOR,-0.530192783875603,0.599436556314534
"HCV INHIBITOR, RNA POLYMERASE INHIBITOR",-0.524621955871665,0.601412101725423
ESTROGEN RECEPTOR AGONIST,-0.523382263838145,0.600820721233598
PLATELET ACTIVATING FACTOR RECEPTOR ANTAGONIST,-0.523151440038737,0.601358043715302
"GLUTATHIONE TRANSFERASE INHIBITOR, NON-NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITOR",-0.522902524199596,0.60440776979905
THROMBIN INHIBITOR,-0.520018801735197,0.603543584762337
DOPAMINE REUPTAKE INHIBITOR,-0.517277467086291,0.605445834204065
MITOCHONDRIAL PYRUVATE CARRIER MODULATOR,-0.514541799653243,0.609686894376527
"G PROTEIN COUPLED RECEPTOR AGONIST, G PROTEIN-COUPLED RECEPTOR AGONIST",-0.512914016230772,0.612694278383146
ANTITUMOR AGENT,-0.507817259298962,0.611888582150131
LYSOPHOSPHOLIPID RECEPTOR AGONIST,-0.507643850726351,0.61432527317686
GABA UPTAKE INHIBITOR,-0.505689915580623,0.613777429041777
TUMOR NECROSIS FACTOR PRODUCTION INHIBITOR,-0.502519286976843,0.616324501697891
EPHRIN INHIBITOR,-0.498341787999151,0.621263206438759
GLUTATHIONE TRANSFERASE STIMULANT,-0.49827063986169,0.621924958389631
SRC ACTIVATOR,-0.496684211102802,0.622228987175974
CALCITONIN ANTAGONIST,-0.493791008569917,0.621953132649678
CELL DEATH INHIBITOR,-0.492732944839253,0.625265310706152
"HISTAMINE RECEPTOR AGONIST, HISTAMINE RECEPTOR ANTAGONIST",-0.492255407938448,0.625600977806317
PULMONARY SURFACTANT,-0.490852085753309,0.627114983130476
"PHOSPHODIESTERASE INHIBITOR, PLATELET AGGREGATION INHIBITOR",-0.489890573646552,0.627795290948127
ATP CHANNEL BLOCKER,-0.488303788575802,0.625957141798962
"BCL INHIBITOR, MCL1 INHIBITOR",-0.48754706164305,0.628101691511592
CFTR CHANNEL ANTAGONIST,-0.481116075581254,0.632705801515951
LEUKOTRIENE INHIBITOR,-0.480605287777609,0.633089062651939
PHARMACOLOGICAL CHAPERONE,-0.479606322711356,0.633890997221129
PROTEIN SYNTHESIS INHIBITOR,-0.475884330846521,0.63422832933316
"GLUTAMATE RECEPTOR ANTAGONIST, MONAMINE TRANSPORTER MODULATOR",-0.475379208522135,0.638082670374984
"FLT3 INHIBITOR, KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR",-0.473017734888127,0.639644270098784
BROMODOMAIN INHIBITOR,-0.467075041578532,0.640537705243625
K-RAS INHIBITOR,-0.465616307674951,0.642384225320296
"DNA DEPENDENT PROTEIN KINASE INHIBITOR, MTOR INHIBITOR, PHOSPHODIESTERASE INHIBITOR, PI3K INHIBITOR, PLK INHIBITOR",-0.462888681412833,0.645571806193239
RIBOSOMAL PROTEIN INHIBITOR,-0.460897486875106,0.645681067179166
"ELECTROLYTE REABSORPTION INHIBITOR, THROMBOXANE RECEPTOR ANTAGONIST",-0.457229569348155,0.650018939923786
"CALPAIN INHIBITOR, CYSTEINE PROTEASE INHIBITOR",-0.456562763530014,0.65048770525
T-TYPE CALCIUM CHANNEL BLOCKER,-0.454216455169632,0.650098876921726
PROTEIN KINASE ACTIVATOR,-0.45272063108884,0.651463252639603
"KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, VEGFR INHIBITOR",-0.452221153078919,0.651587830222099
"HCN CHANNEL ANTAGONIST, POTASSIUM CHANNEL BLOCKER, SODIUM CHANNEL BLOCKER",-0.450744657784357,0.654703915528846
TRPV ANTAGONIST,-0.447636360669074,0.654654825955121
NEUROGENESIS OF NON-PLURIPOTENT C2C12 MYOBLAST INDUCER,-0.44220544172554,0.660645251186899
CCK RECEPTOR AGONIST,-0.44020001928155,0.660611124347539
ACETYLCHOLINESTERASE INHIBITOR,-0.439306277622014,0.660559512976983
"ATM KINASE INHIBITOR, ATR KINASE INHIBITOR",-0.435679668586181,0.66502723884786
FGFR ANTAGONIST,-0.435572354226359,0.666194590877778
ESTROGENIC HORMONE,-0.432996368364133,0.667377743446376
"P38 MAPK INHIBITOR, TGF BETA RECEPTOR INHIBITOR",-0.431871850048918,0.668286856855443
"DNA DEPENDENT PROTEIN KINASE INHIBITOR, MTOR INHIBITOR, PI3K INHIBITOR",-0.431425616507056,0.669297544133374
CARDIAC GLYCOSIDE,-0.427882653638107,0.66946686687825
"COMPLEMENT INHIBITOR, SERINE PROTEASE INHIBITOR",-0.421281586726542,0.676957054267688
MEDIATOR RELEASE INHIBITOR,-0.417973638053998,0.676829384682656
SORTILIN INHIBITOR,-0.416393571988971,0.680116197699636
BRONCHODILATOR,-0.413164544060895,0.680257930505108
"SIGMA RECEPTOR AGONIST, SIGMA RECEPTOR ANTAGONIST",-0.411656880931508,0.683298871175575
ORTHOPOXVIRUS EGRESS INHIBITOR,-0.41055603156347,0.683075470830734
SODIUM/CHLORIDE COTRANSPORTER INHIBITOR,-0.410373460920587,0.682570387395474
MAP KINASE INHIBITOR,-0.409322968698863,0.682434132651277
VITAMIN B2,-0.4078389010509,0.68551525192903
FATTY ACID SYNTHASE INHIBITOR,-0.405942455286889,0.68538789809152
THYROTROPIN RELEASING HORMONE RECEPTOR AGONIST,-0.405672505811512,0.686206234061694
"LIM KINASE INHIBITOR, RHO ASSOCIATED KINASE INHIBITOR",-0.405503971800505,0.688603924435787
NGF BINDING INHIBITOR,-0.402027691449341,0.690125510671229
BENZODIAZEPINE RECEPTOR AGONIST,-0.400529316302236,0.688825989217685
GLUCOKINASE ACTIVATOR,-0.400093223646862,0.689460786189701
SELECTIVE ESTROGEN RECEPTOR DESTABILIZER,-0.397052590097836,0.693838929697919
"DNA ALKYLATING AGENT, DNA INHIBITOR",-0.39669892525231,0.692345642694579
"AROMATASE INHIBITOR, TRPV ANTAGONIST",-0.396325083340451,0.693748489969405
"CYTOKINE PRODUCTION INHIBITOR, P38 MAPK INHIBITOR",-0.386306692220035,0.702158306334899
"BONE FORMATION STIMULANT, BONE RESORPTION INHIBITOR",-0.384264326641897,0.702310774112154
"PPAR RECEPTOR ANTAGONIST, WNT SIGNALING INHIBITOR",-0.384254060959775,0.702612380251929
LEUCINE RICH REPEAT KINASE INHIBITOR,-0.383335222748442,0.702033912407425
LOCAL ANESTHETIC,-0.381048227134404,0.703260992265156
IONOTROPIC GLUTAMATE RECEPTOR ANTAGONIST,-0.378933234787979,0.705931742325121
STEROIDAL PROGESTIN,-0.378089579770969,0.707709409646925
3BETA-HYDROXY-DELTA5-STEROID DEHYDROGENASE INHIBITOR,-0.377988528662482,0.707553644877041
CONTRAST AGENT,-0.377693833749096,0.706263994942323
CCR ANTAGONIST,-0.376745035977219,0.707436855586432
P53 STABILIZING AGENT,-0.370772580237045,0.713008118202066
GLUTAMATE INHIBITOR,-0.370424971068813,0.712101185634489
ENKEPHALINASE INHIBITOR,-0.37036559040972,0.711966908756146
MUCIN PRODUCTION ENHANCER,-0.36841525563967,0.714715845551158
ICAM1 ANTAGONIST,-0.36681545786462,0.715924811342332
CORTICOSTEROID AGONIST,-0.363987867227201,0.716747831198682
DIHYDROPYRIMIDINE DEHYDROGENASE INHIBITOR,-0.352925381915524,0.726107643367217
HCN CHANNEL BLOCKER,-0.350199344009156,0.727040493227394
"ANGIOGENESIS INHIBITOR, TUMOR NECROSIS FACTOR PRODUCTION INHIBITOR",-0.348008975170959,0.728734742777399
MUCUS PROTECTING AGENT,-0.346339810323742,0.729538974214688
C-MET INHIBITOR,-0.345676349915341,0.729818540174498
"CFTR CHANNEL AGONIST, DYSTROPHIN STIMULANT",-0.345088404199319,0.731518708124773
SEROTONIN-NOREPINEPHRINE REUPTAKE INHIBITOR (SNRI),-0.34136751663541,0.733370502039771
"TUBULIN POLYMERIZATION INHIBITOR, VE-CADHERIN ANTAGONIST",-0.340813938534295,0.734869852592831
ANDROGEN BIOSYNTHESIS INHIBITOR,-0.335968652429509,0.73746109179119
"BACTERIAL 30S RIBOSOMAL SUBUNIT INHIBITOR, BACTERIAL 50S RIBOSOMAL SUBUNIT INHIBITOR",-0.335366035351415,0.738224034705598
UBIQUITIN-CONJUGATING ENZYME INHIBITOR,-0.335309957904499,0.738866654758812
MALT1 INHIBITOR (JH),-0.334074272862906,0.740181455420676
BACTERIAL 30S RIBOSOMAL SUBUNIT INHIBITOR,-0.332688252034457,0.739458807079741
"BCR-ABL KINASE INHIBITOR, EPHRIN INHIBITOR, KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, SRC INHIBITOR, TYROSINE KINASE INHIBITOR",-0.324995673106809,0.747316432205271
"SPHINGOSINE 1 PHOSPHATE RECEPTOR AGONIST, SPHINGOSINE 1-PHOSPHATE RECEPTOR AGONIST",-0.323638531546237,0.74668686755218
"ANTITUMOR AGENT, RIBONUCLEOTIDE REDUCTASE INHIBITOR",-0.32030792388496,0.750241804203179
POLARIZATION INHIBITOR,-0.319616153877907,0.751644669910271
"11-BETA HYDROXYSTEROID DEHYDROGENASE INHIBITOR, FXR AGONIST",-0.316436086291347,0.752444861205146
DEUBIQUITINASE INHIBITOR,-0.31478072286781,0.753417179220325
OXIDOSQUALENE CYCLASE INHIBITOR,-0.314757068232601,0.753829051154025
GLYCINE TRANSPORTER INHIBITOR,-0.313478617374208,0.755202737487625
HEMOSTATIC AGENT,-0.312289334317697,0.756827596957209
HELICASE PRIMASE INHIBITOR,-0.310314803174861,0.756977146293709
RNA SYNTHESIS INHIBITOR,-0.30419549667663,0.761333658435103
