moa,test_statistic,p_value
SORTILIN INHIBITOR,-0.4163935719889711,0.6801161976996366
MEDIATOR RELEASE INHIBITOR,-0.41797363805399823,0.6768293846826559
"COMPLEMENT INHIBITOR, SERINE PROTEASE INHIBITOR",-0.4212815867265419,0.676957054267688
CARDIAC GLYCOSIDE,-0.4278826536381065,0.66946686687825
"DNA DEPENDENT PROTEIN KINASE INHIBITOR, MTOR INHIBITOR, PI3K INHIBITOR",-0.4314256165070561,0.6692975441333746
"P38 MAPK INHIBITOR, TGF BETA RECEPTOR INHIBITOR",-0.4318718500489193,0.6682868568554425
ESTROGENIC HORMONE,-0.4329963683641331,0.6673777434463758
FGFR ANTAGONIST,-0.43557235422635904,0.6661945908777773
"ATM KINASE INHIBITOR, ATR KINASE INHIBITOR",-0.4356796685861799,0.6650272388478604
ACETYLCHOLINESTERASE INHIBITOR,-0.43930627762201313,0.6605595129769841
CCK RECEPTOR AGONIST,-0.44020001928155056,0.6606111243475382
NEUROGENESIS OF NON-PLURIPOTENT C2C12 MYOBLAST INDUCER,-0.44220544172553927,0.660645251186899
TRPV ANTAGONIST,-0.44763636066907414,0.6546548259551213
"HCN CHANNEL ANTAGONIST, POTASSIUM CHANNEL BLOCKER, SODIUM CHANNEL BLOCKER",-0.4507446577843574,0.6547039155288463
"KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, VEGFR INHIBITOR",-0.45222115307891925,0.651587830222099
PROTEIN KINASE ACTIVATOR,-0.4527206310888392,0.6514632526396034
T-TYPE CALCIUM CHANNEL BLOCKER,-0.45421645516963177,0.6500988769217263
"CALPAIN INHIBITOR, CYSTEINE PROTEASE INHIBITOR",-0.4565627635300141,0.6504877052499995
"ELECTROLYTE REABSORPTION INHIBITOR, THROMBOXANE RECEPTOR ANTAGONIST",-0.4572295693481544,0.6500189399237866
RIBOSOMAL PROTEIN INHIBITOR,-0.46089748687510584,0.6456810671791668
"DNA DEPENDENT PROTEIN KINASE INHIBITOR, MTOR INHIBITOR, PHOSPHODIESTERASE INHIBITOR, PI3K INHIBITOR, PLK INHIBITOR",-0.4628886814128328,0.6455718061932385
K-RAS INHIBITOR,-0.4656163076749506,0.6423842253202963
BROMODOMAIN INHIBITOR,-0.46707504157854335,0.6405377052436168
"FLT3 INHIBITOR, KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR",-0.47301773488812726,0.6396442700987846
"GLUTAMATE RECEPTOR ANTAGONIST, MONAMINE TRANSPORTER MODULATOR",-0.4753792085221352,0.6380826703749833
PROTEIN SYNTHESIS INHIBITOR,-0.47588433084651605,0.6342283293331625
PHARMACOLOGICAL CHAPERONE,-0.47960632271135567,0.6338909972211294
LEUKOTRIENE INHIBITOR,-0.4806052877776086,0.6330890626519391
CFTR CHANNEL ANTAGONIST,-0.4811160755812538,0.6327058015159517
"BCL INHIBITOR, MCL1 INHIBITOR",-0.48754706164304973,0.6281016915115925
ATP CHANNEL BLOCKER,-0.48830378857580226,0.625957141798962
"PHOSPHODIESTERASE INHIBITOR, PLATELET AGGREGATION INHIBITOR",-0.4898905736465523,0.627795290948127
PULMONARY SURFACTANT,-0.4908520857533089,0.6271149831304763
"HISTAMINE RECEPTOR AGONIST, HISTAMINE RECEPTOR ANTAGONIST",-0.49225540793844774,0.6256009778063167
CELL DEATH INHIBITOR,-0.4927329448392525,0.6252653107061521
CALCITONIN ANTAGONIST,-0.49379100856991626,0.6219531326496786
SRC ACTIVATOR,-0.49668421110280325,0.6222289871759739
GLUTATHIONE TRANSFERASE STIMULANT,-0.49827063986169035,0.6219249583896314
EPHRIN INHIBITOR,-0.4983417879991512,0.6212632064387591
TUMOR NECROSIS FACTOR PRODUCTION INHIBITOR,-0.5025192869768428,0.6163245016978914
GABA UPTAKE INHIBITOR,-0.5056899155806232,0.6137774290417766
LYSOPHOSPHOLIPID RECEPTOR AGONIST,-0.5076438507263508,0.6143252731768594
ANTITUMOR AGENT,-0.5078172592989609,0.6118885821501315
"G PROTEIN COUPLED RECEPTOR AGONIST, G PROTEIN-COUPLED RECEPTOR AGONIST",-0.5129140162307726,0.6126942783831462
MITOCHONDRIAL PYRUVATE CARRIER MODULATOR,-0.5145417996532433,0.609686894376527
DOPAMINE REUPTAKE INHIBITOR,-0.5172774670862911,0.6054458342040647
THROMBIN INHIBITOR,-0.5200188017351968,0.6035435847623365
"GLUTATHIONE TRANSFERASE INHIBITOR, NON-NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITOR",-0.5229025241995955,0.6044077697990501
PLATELET ACTIVATING FACTOR RECEPTOR ANTAGONIST,-0.5231514400387369,0.6013580437153019
ESTROGEN RECEPTOR AGONIST,-0.5233822638381458,0.6008207212335976
"HCV INHIBITOR, RNA POLYMERASE INHIBITOR",-0.5246219558716648,0.6014121017254231
NAD PRECURSOR,-0.530192783875603,0.5994365563145336
DIHYDROPTEROATE SYNTHETASE INHIBITOR,-0.5329221310232767,0.5951711673908922
CYTIDINE DEAMINASE INHIBITOR,-0.5346370100141095,0.5943632596070318
"LAXATIVE, OSMOSIS STIMULANT",-0.5364879975967357,0.5954825417126549
ATM KINASE INHIBITOR,-0.5368556554364986,0.5920292121676207
INHALED ANAESTHETIC,-0.5404679062719889,0.5919803963764877
"ALDEHYDE DEHYDROGENASE INHIBITOR, DNA METHYLTRANSFERASE INHIBITOR, TRPV AGONIST",-0.5407651221430194,0.591855030470771
CHLORIDE REABSORPTION INHIBITOR,-0.5475216370201887,0.5872222573490973
NOD1 INHIBITOR,-0.5502776026274058,0.5853265585978409
ARYL HYDROCARBON RECEPTOR ANTAGONIST,-0.5506574158235044,0.5832983990137468
ANTACID,-0.5527532455404172,0.5819933970866655
SIGMA RECEPTOR ANTAGONIST,-0.5532056401863177,0.5805105755581397
INTERLEUKIN RECEPTOR AGONIST,-0.5543055304085819,0.582824060730442
ANTIPSYCHOTIC,-0.558259739893757,0.5799026970339053
FUNGAL ERGOSTEROL INHIBITOR,-0.5650597594118228,0.5761067577899869
HBV CAPSID ASSEMBLY INHIBITOR,-0.565193970459061,0.5748629687941216
NEUROTENSIN AGONIST,-0.5657062074738437,0.5738903887495683
LEUKOTRIENE RECEPTOR ANTAGONIST,-0.5671192122738566,0.5708639636273217
DOPAMINE SYNTHESIS INHIBITOR,-0.5678872599394263,0.572601387425036
"CHLORIDE CHANNEL BLOCKER, GABA GATED CHLORIDE CHANNEL BLOCKER",-0.5686234939848389,0.5734754888042641
"BENZODIAZEPINE RECEPTOR AGONIST, CHLORIDE CHANNEL AGONIST",-0.5692738333466739,0.5716034694486163
RNA POLYMERASE INHIBITOR,-0.5728766357058686,0.5669247405463209
DPRE1 INHIBITOR,-0.5767244913191859,0.5659712899302505
FAAH INHIBITOR,-0.5778478350668835,0.5636857684038019
MYOSIN LIGHT CHAIN KINASE INHIBITOR,-0.5821334536842395,0.5632519951779362
"GLYCINE TRANSPORTER 1 INHIBITOR, GLYCINE TRANSPORTER INHIBITOR",-0.5824775534412401,0.5614362607226673
BUTYRYLCHOLINESTERASE INHIBITOR,-0.5848685003861738,0.5613468114240032
"DNA ALKYLATING AGENT, DNA SYNTHESIS INHIBITOR",-0.5918705619574052,0.5554723945357618
"BONE RESORPTION INHIBITOR, OSTEOCLAST INHIBITOR",-0.5942127495190394,0.5553647642207167
PROGESTOGEN HORMONE,-0.5949061244004048,0.5525513423942587
"DIACYLGLYCEROL KINASE INHIBITOR, PROTEIN KINASE INHIBITOR",-0.5954724366912386,0.5557715762650283
ANGIOTENSIN CONVERTING ENZYME INHIBITOR,-0.5979420180847032,0.5500222858305415
"CYCLOOXYGENASE INHIBITOR, NFKB PATHWAY INHIBITOR",-0.5983935045775108,0.552689796898416
NOREPINEPHRINE REUPTAKE INHIBITOR,-0.5985441814530991,0.5513015653683687
"MET INHIBITOR, VEGFR INHIBITOR",-0.6012699689413341,0.5517530905003281
"ADRENERGIC INHIBITOR, NOREPINEPHRINE REUPTAKE INHIBITOR, SEROTONIN RECEPTOR ANTAGONIST, SEROTONIN REUPTAKE INHIBITOR",-0.603839642478545,0.5498342406864385
"CALCIUM/CALMODULIN DEPENDENT PROTEIN KINASE INHIBITOR, PURINERGIC RECEPTOR ANTAGONIST",-0.605474249898094,0.5480938434701235
HEDGEHOG PATHWAY MODULATOR,-0.6058969407998029,0.5482975824705265
NADPH INHIBITOR,-0.6393275985834802,0.5265386827442216
DELTAF508-CFTR CORRECTORS,-0.6399028253818788,0.5271461437447934
"BETA CATENIN INHIBITOR, PORCUPINE INHIBITOR",-0.6399917270460793,0.5271439966589109
SODIUM/GLUCOSE COTRANSPORTER INHIBITOR,-0.6400242212877004,0.5224649058984348
GENE EXPRESSION STIMULANT,-0.640093496569685,0.5239805127573259
HISTAMINE RECEPTOR ANTAGONIST,-0.6416277503266393,0.5211602796607845
"RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR",-0.6422454439409585,0.5237194807605796
DNA REPAIR ENZYME INHIBITOR,-0.643393709288234,0.5242721328035356
"ANTITUMOR AGENT, UBIQUITIN C-TERMINAL HYDROLASE INHIBITOR",-0.6457090442957727,0.5203189381346298
5 ALPHA REDUCTASE INHIBITOR,-0.648994147683523,0.5171166818492563
UBIQUITIN LIGASE TRANSPORT PROMOTER,-0.6501212442159062,0.5203006088244662
CALCIUM CHANNEL ACTIVATOR,-0.6509667354943931,0.5161270155459281
"NFKB PATHWAY INHIBITOR, PROTEASOME INHIBITOR",-0.6520477745139894,0.518127382392668
ADIPONECTIN RECEPTOR AGONIST,-0.6520876930239925,0.5184277184839434
"DIHYDROOROTATE DEHYDROGENASE INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR",-0.6524567870871544,0.5173660000898427
"CYTOCHROME P450 INHIBITOR, HMGCR INHIBITOR",-0.6538663004225741,0.5172567464126618
"ADRENERGIC RECEPTOR ANTAGONIST, MONOAMINE REUPTAKE INHIBITOR",-0.6557627519077313,0.5161836502036452
P GLYCOPROTEIN INHIBITOR,-0.6627234069051506,0.5079841323950773
"FUNGAL 1,3-BETA-D-GLUCAN SYNTHASE INHIBITOR",-0.6649826172907476,0.5073775482445737
NOCICEPTIN/ORPHANIN FQ RECEPTOR ANTAGONIST,-0.6688153897089549,0.5056462282446428
SERINE ARGININE PROTEIN KINASE INHIBITOR,-0.6688649402347419,0.5080320797984237
NFKB PATHWAY INHIBITOR,-0.6689232243252798,0.5037021860990377
DIHYDROFOLATE REDUCTASE INHIBITOR,-0.682122982696842,0.49543515018924367
PSYCHOACTIVE DRUG,-0.6830923059964374,0.4954642466028105
RAL GTPASE INHIBITOR,-0.6845630886244688,0.49696651406177195
GEF INHIBITOR,-0.6850959481747547,0.49909164198409717
TYROSINE KINASE RECEPTOR INHIBITOR,-0.6916756739716793,0.4941271745721768
HIV CAPSID ASSEMBLY INHIBITOR,-0.6964489587582134,0.48957873909944427
"ABL KINASE INHIBITOR, EGFR INHIBITOR, FLT3 INHIBITOR",-0.6979210285212245,0.4901708492998367
C-MYC INHIBITOR,-0.7016318390381394,0.4866067353838919
MYELOPEROXIDASE INHIBITOR,-0.7034043203708492,0.4841588782773554
PROTAC,-0.7051704372749603,0.484211348130553
CYTOCHROME P450 ACTIVATOR,-0.7181346947537286,0.4748474138458054
PET RADIOTRACER,-0.7185778841986147,0.47451455015554866
"MELATONIN RECEPTOR AGONIST, SEROTONIN RECEPTOR ANTAGONIST",-0.7196594606433397,0.4753354417104655
THROMBOXANE RECEPTOR ANTAGONIST,-0.720493500966347,0.4721802374972771
APOLIPOPROTEIN EXPRESSION ENHANCER,-0.7210966304383193,0.4764688862093356
RNA SPLICING INHIBITOR,-0.7217553828674472,0.4757457048636431
"HIV INTEGRASE INHIBITOR, NUCLEOSIDE REVERSE TRANSCRIPTASE INHIBITOR",-0.7218062928262615,0.47391441442339566
"BCR-ABL KINASE INHIBITOR, FLT3 INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR",-0.7239831381747949,0.4739065356712995
TROPONIN ACTIVATOR,-0.7243939557399997,0.47292644988735566
TRIPEPTIDYL PEPTIDASE INHIBITOR,-0.7279042659907293,0.47042653390550804
"COLLAPSIN RESPONSE MEDIATOR PROTEIN INHIBITOR, COLLAPSIN RESPONSE MEDIATOR PROTEIN STIMULANT, SODIUM CHANNEL BLOCKER",-0.7283386296584229,0.4696758657880795
BRUTON'S TYROSINE KINASE (BTK) INHIBITOR,-0.7299516002705247,0.4656619991924138
S100A9 INHIBITOR,-0.7304619508136839,0.47046374816561765
HIV PROTEASE INHIBITOR,-0.731060852928536,0.4650823315493182
"DNA DIRECTED DNA POLYMERASE INHIBITOR, THYMIDYLATE SYNTHASE INHIBITOR",-0.7316129166327247,0.46658224504344203
ANTICESTODAL AGENT,-0.734979734114161,0.46756658511815896
BACTERIAL DNA INHIBITOR,-0.7373254023085664,0.46139004414105955
"CYCLOOXYGENASE INHIBITOR, PROSTANOID RECEPTOR AGONIST",-0.7390585844425887,0.4634023647451927
OXIDIZING AGENT,-0.7431113376418345,0.4595275973647247
STRUCTURAL GLYCOPROTEIN ANTAGONIST,-0.7513098377131714,0.45698209482889374
PHENYLALANINE 4-HYDROXYLASE STIMULANT,-0.7554551920113128,0.45462387810810856
PROGESTERONE RECEPTOR AGONIST,-0.7617845305691601,0.4463996850418982
ADRENERGIC RECEPTOR LIGAND,-0.7625718774625833,0.4481169083008927
GROWTH HORMONE SECRETAGOGUE RECEPTOR INVERSE AGONIST,-0.7676199234031365,0.4466548374639713
NEUTROPHIL SUPEROXIDE PRODUCTION,-0.7694846523019615,0.4471178531003984
SODIUM/HYDROGEN EXCHANGER INHIBITOR,-0.7707934659174022,0.44197439359702295
CLK INHIBITOR,-0.7725979021295639,0.4420520665602934
RADIOPAQUE MEDIUM,-0.7736560432171269,0.4394344590775334
NEPRILYSIN INHIBITOR,-0.7751315029065813,0.43999454178585007
LIPOPROTEIN ANTAGONIST,-0.7777615656767755,0.4409089849909199
"BETA CATENIN INHIBITOR, WNT SIGNALING INHIBITOR",-0.7783525076302638,0.44021142795051893
IMMUNE RESPONSE MODULATOR,-0.7822389651051336,0.43787359816202753
KAINATE RECEPTOR AGONIST,-0.7857464410629704,0.4381897720003731
"ADRENERGIC RECEPTOR ANTAGONIST, SEROTONIN RECEPTOR ANTAGONIST",-0.7864802711997071,0.4327909797769742
"APOPTOSIS STIMULANT, FARNESYLTRANSFERASE INHIBITOR",-0.7893536482038752,0.4342131360131648
GABA RECEPTOR POSITIVE ALLOSTERIC MODULATOR,-0.7914262675313163,0.43362780497969733
"AKT INHIBITOR, DIFFERENTIATION INDUCER, NFKB PATHWAY INHIBITOR",-0.7927870648916255,0.43174585089648476
EUKARYOTIC TRANSLATION ELONGATION FACTOR 2 INHIBITOR,-0.8004798324854558,0.43080285640320115
"ANTIFIBRINOLYTIC, PLASMINOGEN ACTIVATOR INHIBITOR",-0.8027078639035404,0.42666618565987124
"DOPAMINE REUPTAKE INHIBITOR, DOPAMINE UPTAKE INHIBITOR, NORADRENALINE UPTAKE INHIBITOR",-0.8034983241457382,0.42663186677608844
"ADENOSINE RECEPTOR ANTAGONIST, HEMOGLOBIN ANTAGONIST",-0.8068654819232812,0.42497463646996303
"DOPAMINE UPTAKE INHIBITOR, SEROTONIN REUPTAKE INHIBITOR",-0.8097441099914945,0.4242088313671962
ANDROGEN RECEPTOR AGONIST,-0.8127858279755984,0.41693017193005644
"CYCLOOXYGENASE INHIBITOR, PLATELET AGGREGATION INHIBITOR, THROMBOXANE SYNTHASE INHIBITOR",-0.8138700197217917,0.42292478912485076
NFKB PATHWAY MODULATOR,-0.8177840526056988,0.4192779565115229
ISOCITRATE LYASE SUBSTRATE,-0.8194755400225405,0.4166140700223645
"HSP ANTAGONIST, HSP INHIBITOR",-0.8206324976581622,0.41677982263997704
TYROSINASE INHIBITOR,-0.8269473963133218,0.4101428716218959
PENICILLIN BINDING PROTEIN INHIBITOR,-0.8324700340119018,0.4062964982536815
SERUM/GLUCOCORTICOID REGULATED KINASE INHIBITOR,-0.8329116341177,0.41073855874346943
UBIQUITIN C-TERMINAL HYDROLASE INHIBITOR,-0.8330590645883972,0.40752003272652804
"DNA SYNTHESIS INHIBITOR, RNA SYNTHESIS INHIBITOR",-0.8340150170792526,0.408641022921022
LYSYL OXIDASE INHIBITOR,-0.8372711418617325,0.4095340134474097
"OPIOID RECEPTOR AGONIST, OPIOID RECEPTOR ANTAGONIST",-0.8380961471920543,0.404261156140884
LIPASE INHIBITOR,-0.839337121838579,0.4041165049455827
ADRENERGIC INHIBITOR,-0.8413461796254592,0.40175625105291535
"APOPTOSIS STIMULANT, STAT INHIBITOR",-0.8422653375191622,0.4041609648579647
"DOPAMINE REUPTAKE INHIBITOR, DOPAMINE UPTAKE INHIBITOR, GLUTAMATE INHIBITOR, MONOAMINE OXIDASE INHIBITOR",-0.8479172693596566,0.40194761839760607
PREGNANE X RECEPTOR AGONIST,-0.8503249472247549,0.4004013363705281
CARBAMOYL PHOSPHATE SYNTHASE ACTIVATOR,-0.8507224125806253,0.4004434172847676
COAGULATION FACTOR INHIBITOR,-0.851853926464933,0.3950652686145205
OXOEICOSANOID RECEPTOR MODULATOR,-0.8519448353568151,0.4024425247706088
CEREBLON MODULATOR,-0.8559944866837617,0.39703033929188813
PKC ACTIVATOR,-0.8566894081054434,0.39311356534496233
BONE RESORPTION INHIBITOR,-0.8600988913777796,0.3902804929322887
DNA METHYLTRANSFERASE INHIBITOR,-0.8626525523203141,0.3890569106012467
"GAP JUNCTION MODULATOR, NITRIC OXIDE PRODUCTION INHIBITOR",-0.8713115169741175,0.39001482124702924
DIRECT SUBSTITUTION CATALYST,-0.8873678586816387,0.380049786715856
PROTEASE INHIBITOR,-0.8938053810325256,0.37438206280364317
CADHERIN ANTAGONIST,-0.8956446367287881,0.37597796213991796
ATP-SENSITIVE POTASSIUM CHANNEL INHIBITOR,-0.8993055684644058,0.37098128471240444
SELECTIVE SEROTONIN REUPTAKE INHIBITOR (SSRI),-0.9041664409982845,0.3663316259510755
HYPERCALCAEMIC AGENT,-0.904209140094644,0.3712719204943371
INDICATOR DYE,-0.9051992404052928,0.37013875333711743
COMPLEMENT INHIBITOR,-0.9061487520676828,0.3697456624852936
IMIDAZOLINE RECEPTOR ANTAGONIST,-0.9066619675638896,0.37043745107554293
"HEPATOCYTE GROWTH FACTOR RECEPTOR INHIBITOR, TYROSINE KINASE INHIBITOR",-0.9139963628986367,0.3680045837049004
MAPK-INTERACTING KINASE INHIBITOR,-0.9185101435774555,0.3598044841866651
QUORUM SENSING SIGNALING INHIBITOR,-0.927129444367881,0.3607972547665719
"ANDROGEN RECEPTOR ANTAGONIST, ANTI-INFLAMMATORY AGENT",-0.9320168440531124,0.36041081636369166
FXR AGONIST,-0.9328849255981203,0.3518209264810197
"RETINOID RECEPTOR AGONIST, RETINOID RECEPTOR LIGAND",-0.9344701655710481,0.35460464823491267
GUANYLATE CYCLASE ACTIVATOR,-0.9507312351283247,0.3435606581952956
AP INHIBITOR,-0.9542190773423126,0.34281205651806446
CALCIUM RELEASE ACTIVATED CHANNEL MODULATOR,-0.9624095990973239,0.3420605052053133
IMIDAZOLINE RECEPTOR AGONIST,-0.9642214504272146,0.3367771634666775
FAAH ACTIVATOR,-0.964554180716727,0.3409123401126072
NITRIFICATION INHIBITOR,-0.9654845212206845,0.3409572494783575
"CYTOKINE PRODUCTION INHIBITOR, NFKB PATHWAY INHIBITOR, TP53 ACTIVATOR",-0.9691568547480758,0.3388438642275935
"KINESIN INHIBITOR, KINESIN-LIKE SPINDLE PROTEIN INHIBITOR",-0.9729649006500908,0.33606748381741314
GLUTAMATE RECEPTOR MODULATOR,-0.973283713617881,0.3310253896264673
IMMUNOSTIMULANT,-0.9743038540281753,0.3305544051226683
POTASSIUM CHANNEL BLOCKER,-0.9866280032581659,0.32406061669518615
CELL SPLICING INHIBITOR,-0.9923599510788835,0.32664544626081815
TRANSTHYRETIN AMYLOID INHIBITOR,-0.996713800413273,0.3250734220050344
CYCLOPHILIN INHIBITOR,-0.9967866297641486,0.3219956619695927
SEROTONIN RECEPTOR ANTAGONIST,-0.9977460453735976,0.3184835119744377
BACTERIAL DNA GYRASE INHIBITOR,-0.9979271577921013,0.31846257371161696
MONOAMINE OXIDASE INHIBITOR,-0.9981804569773808,0.31842728780673313
POLAR AUXIN TRANSPORT INHIBITOR,-1.0013999089930665,0.32329542604537553
MEMBRANE PERMEABILITY INHIBITOR,-1.0014276054506401,0.3181912218585752
"ACTIN RELATED PROTEIN INHIBITOR, NEURAL WISKOTT-ALDRICH SYNDROME PROTEIN INHIBITOR",-1.0032350411357347,0.3216423369604262
"ATPASE INHIBITOR, NFKB PATHWAY INHIBITOR, STAT INHIBITOR",-1.0036051418757581,0.32077838004510617
"ADENOSINE RECEPTOR AGONIST, CAMP STIMULANT",-1.0054067090204852,0.3180942555608919
TUMOR NECROSIS FACTOR RECEPTOR ANTAGONIST,-1.010932977747826,0.317329226197302
CFTR CHANNEL AGONIST,-1.0159584545939742,0.312973382104011
ANTIARRHYTHMIC MEDICATION,-1.019392120335384,0.3159800128261142
BACTERIAL 50S RIBOSOMAL SUBUNIT INHIBITOR,-1.020082156647246,0.3080618571690056
"FGFR INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, VEGFR INHIBITOR",-1.0201703245934077,0.31055844643242847
"NOREPINEPHRINE REPUTAKE INHIBITOR, SEROTONIN REUPTAKE INHIBITOR",-1.0217294858625707,0.312659653576126
NEUROPILIN RECEPTOR ANTAGONIST,-1.0228151695812522,0.3116272307443657
CALMODULIN ANTAGONIST,-1.0234167001834635,0.3082179886424113
"EGFR INHIBITOR, SRC INHIBITOR",-1.0235312418911902,0.31151052039876603
"DOPAMINE RECEPTOR ANTAGONIST, SEROTONIN RECEPTOR ANTAGONIST",-1.0284790013808442,0.30401642132131595
TRACE AMINE ASSOCIATED RECEPTOR AGONIST,-1.0290707477174603,0.3056391119211779
CANNABINOID RECEPTOR MODULATOR,-1.029211270272349,0.30659250793959586
HYDROXYPHENYLPYRUVATE DIOXYGENASE INHIBITOR,-1.0344887548013908,0.30878522870960495
"ESTROGEN RECEPTOR ANTAGONIST, SELECTIVE ESTROGEN RECEPTOR MODULATOR (SERM)",-1.0371829476255432,0.30205232766208534
"GLYCINE TRANSPORTER INHIBITOR, GLYT-1 INHIBITOR",-1.0419565123369823,0.30511421738228783
BACTERIAL ANTIFOLATE,-1.0464743983450622,0.29593071975528135
GABA RECEPTOR NEGATIVE ALLOSTERIC MODULATOR,-1.048525495831394,0.3006673177968219
CALCIUM CHANNEL MODULATOR,-1.0603261768346093,0.2923543497595356
"ANDROGEN BIOSYNTHESIS INHIBITOR, ANDROGEN RECEPTOR ANTAGONIST, CYTOCHROME P450 INHIBITOR",-1.0614660548145576,0.29595638013474646
INOSINE MONOPHOSPHATE DEHYDROGENASE INHIBITOR,-1.0644383092656657,0.28940597510322036
INSULIN SECRETAGOGUE,-1.0722678260936758,0.28486837131149634
CARBOXAMIDE ANTIEPILEPTIC,-1.0736259395712382,0.2888072560212279
"FLT3 INHIBITOR, JAK INHIBITOR",-1.076514876263487,0.2851715092209611
BCRP INHIBITOR,-1.0807428272196424,0.28444139634834475
CHITIN INHIBITOR,-1.0857022737422524,0.2843966309767162
D-AMINO ACID OXIDASE INHIBITOR,-1.0872449839965825,0.28595354753607277
"NITRIC OXIDE DONOR, POTASSIUM CHANNEL ACTIVATOR",-1.0883284178159758,0.28217183265991325
"FLT3 INHIBITOR, KIT INHIBITOR, PDGFR TYROSINE KINASE RECEPTOR INHIBITOR, RAF INHIBITOR, RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR",-1.0891785175805784,0.2862818537314889
"AKT INHIBITOR, MTOR INHIBITOR",-1.0905436648410751,0.28140518375939483
NEUROPEPTIDE RECEPTOR ANTAGONIST,-1.0906770369308272,0.2759915553839791
CARDIAC MYOSIN ACTIVATOR,-1.0931544979998178,0.27987850593882535
"AXL KINASE INHIBITOR, C-MET INHIBITOR, FLT3 INHIBITOR, HEPATOCYTE GROWTH FACTOR RECEPTOR INHIBITOR, MACROPHAGE MIGRATION INHIBITING FACTOR INHIBITOR, TYROSINE KINASE INHIBITOR",-1.1001177570085992,0.279090904152776
PANIPENEM UPTAKE INHIBITOR,-1.1003002120331495,0.27717602880824055
FATTY ACID HYDROLASE INHIBITOR,-1.1016234414232426,0.2761366658301762
LIM KINASE INHIBITOR,-1.1026452590344522,0.2738781462213085
"EGFR INHIBITOR, VEGFR INHIBITOR",-1.1044722087708891,0.27197880388159185
ADENOSINE RECEPTOR AGONIST,-1.1060671593281974,0.268980687190965
TGF BETA RECEPTOR INHIBITOR,-1.1074673000200461,0.268580044908523
BETA AMYLOID ANTAGONIST,-1.1100686429091624,0.2760636359136458
"INSULIN SENSITIZER, PPAR RECEPTOR AGONIST",-1.1142648481864645,0.26662242695670907
"NAD PRECURSOR, VITAMIN B",-1.126799529006226,0.2662092021849466
"HAEMOGLOBIN OXYGEN RELEASE STIMULANT, HEMOGLOBIN OXYGEN RELEASE STIMULANT",-1.1279553746098598,0.2672698518144396
PROTEIN SYNTHESIS STIMULANT,-1.1384163628432342,0.2564641153097883
INTERFERON INDUCER,-1.1428028171904714,0.2552176029932547
CHOLINESTERASE INHIBITOR,-1.143808600980866,0.2535706563229107
HIV GAG INHIBITOR,-1.1450840854884414,0.25904269202563485
EXPORTIN ANTAGONIST,-1.1471402924669805,0.2529926176091351
MYORELAXANT,-1.1502485092730952,0.25672013398396876
PROTEASOME INHIBITOR,-1.1532337658792293,0.24948222693002933
HISTAMINE RECEPTOR MODULATOR,-1.1538162806416654,0.2509998837891936
PROTEIN PHOSPHATASE INHIBITOR,-1.1594356079558543,0.2484048797576883
ADENOSINE REUPTAKE INHIBITOR,-1.1603950204886135,0.25405714281730596
"HAEMOSTATIC AGENT, HEMOSTATIC AGENT",-1.1609279158243977,0.25284479852441694
"EGFR INHIBITOR, JAK INHIBITOR",-1.1648903765496559,0.24942864994686473
"ADRENERGIC RECEPTOR AGONIST, ADRENERGIC RECEPTOR ANTAGONIST",-1.1687257634025778,0.2523493948469218
UREASE INHIBITOR,-1.1754184371694905,0.24221027761508784
PROSTANOID RECEPTOR AGONIST,-1.1773003334137175,0.23978916336295256
HYPOXIA INDUCIBLE FACTOR PROLYL HYDROXYLASE INHIBITOR,-1.1796606813833173,0.2393446683804796
FREE RADICAL SCAVENGER,-1.1839632400305362,0.23710154786613125
MOTILIN RECEPTOR AGONIST,-1.1867703088359907,0.24204868991974596
"ALK TYROSINE KINASE RECEPTOR INHIBITOR, EGFR INHIBITOR",-1.1880636459457483,0.24362895614298166
COLLAGENASE INHIBITOR,-1.1889152017582711,0.2402136514017902
BACTERIAL CELL WALL SYNTHESIS INHIBITOR,-1.199666655551773,0.23035468606175627
HEPATOCYTE FUNCTION ENHANCER,-1.2070271318053645,0.23035263542611314
GLYCOSYLATION INHIBITOR,-1.2255032985638605,0.226651920288863
POLYPEPTIDE SYNTHESIS INHIBITOR,-1.228014615783305,0.2269433827143356
GLUCOKINASE INHIBITOR,-1.2311609147220615,0.22372191149486786
HEPATOCYTE GROWTH FACTOR RECEPTOR INHIBITOR,-1.2323699535941666,0.22201614753594007
"GLUCOCORTICOID RECEPTOR AGONIST, PHOSPHOLIPASE INHIBITOR",-1.2326393979912078,0.22515382050527513
"CORTICOSTEROID RELEASING FACTOR RECEPTOR ANTAGONIST, CORTICOTROPIN RELEASING FACTOR RECEPTOR ANTAGONIST",-1.234416816226903,0.2203172115600898
"CDK INHIBITOR, CELL CYCLE INHIBITOR, MCL1 INHIBITOR",-1.2372709769838537,0.2245190996468178
